uid,variant_number,active_mins,dt,avg_active_mins
43276,1,28.0,4,7.0
43277,1,47.0,6,7.833333333333333
43278,1,37.0,5,7.4
43279,1,150.0,22,6.818181818181818
43280,1,100.0,25,4.0
43281,1,198.0,29,6.827586206896552
43282,1,62.0,12,5.166666666666667
43283,1,6.0,3,2.0
43284,1,616.0,62,9.935483870967742
43285,1,25.0,8,3.125
43286,1,557.0,29,19.20689655172414
43287,1,53.0,15,3.533333333333333
43288,1,24.0,5,4.8
43289,1,138.0,25,5.52
43290,1,168.0,27,6.222222222222222
43291,1,16.0,5,3.2
43292,1,439.0,53,8.283018867924529
43293,1,109.0,21,5.190476190476191
43294,1,11.0,3,3.6666666666666665
43295,1,1002.0,54,18.555555555555557
43297,1,57.0,13,4.384615384615385
43299,1,379.0,37,10.243243243243244
43300,1,236.0,23,10.26086956521739
43301,1,240.0,45,5.333333333333333
43302,1,13.0,4,3.25
43303,1,11.0,1,11.0
43304,1,906.0,67,13.522388059701493
43305,1,56.0,9,6.222222222222222
43306,1,65.0,13,5.0
43307,1,122.0,29,4.206896551724138
43308,1,34.0,9,3.7777777777777777
43309,1,226.0,35,6.457142857142857
43310,1,26.0,6,4.333333333333333
43311,1,91.0,11,8.272727272727273
43312,1,1.0,1,1.0
43313,1,2.0,1,2.0
43314,1,75.0,24,3.125
43315,1,32.0,2,16.0
43316,1,50.0,7,7.142857142857143
43317,1,81.0,8,10.125
43318,1,76.0,15,5.066666666666666
43320,1,52.0,13,4.0
43321,1,14.0,4,3.5
43322,1,607.0,41,14.804878048780488
43323,1,143.0,16,8.9375
43325,1,13.0,1,13.0
43326,1,29.0,9,3.2222222222222223
43327,1,395.0,41,9.634146341463415
43328,1,34.0,5,6.8
43329,1,44.0,15,2.933333333333333
43330,1,141.0,24,5.875
43331,1,282.0,35,8.057142857142857
43332,1,36.0,16,2.25
43333,1,38.0,1,38.0
43334,1,9.0,2,4.5
43335,1,11.0,4,2.75
43336,1,65.0,13,5.0
43337,1,1.0,1,1.0
43338,1,112.0,15,7.466666666666667
43339,1,601.0,57,10.543859649122806
43340,1,150.0,35,4.285714285714286
43341,1,1.0,1,1.0
43342,1,27.0,4,6.75
43343,1,11.0,3,3.6666666666666665
43344,1,286.0,35,8.17142857142857
43345,1,21.0,5,4.2
43347,1,144.0,32,4.5
43348,1,40.0,11,3.6363636363636362
43349,1,41.0,7,5.857142857142857
43350,1,92.0,10,9.2
43351,1,111.0,31,3.5806451612903225
43352,1,14.0,4,3.5
43353,1,367.0,54,6.796296296296297
43354,1,13.0,3,4.333333333333333
43355,1,5.0,1,5.0
43356,1,52.0,12,4.333333333333333
43357,1,7.0,2,3.5
43358,1,130.0,24,5.416666666666667
43359,1,240.0,22,10.909090909090908
43360,1,177.0,28,6.321428571428571
43361,1,164.0,39,4.205128205128205
43362,1,78.0,11,7.090909090909091
43363,1,82.0,14,5.857142857142857
43364,1,8.0,4,2.0
43365,1,78.0,14,5.571428571428571
43366,1,109.0,19,5.7368421052631575
43367,1,75.0,13,5.769230769230769
43368,1,370.0,12,30.833333333333332
43369,1,99.0,17,5.823529411764706
43370,1,16.0,4,4.0
43371,1,21.0,6,3.5
43372,1,1.0,1,1.0
43373,1,6.0,2,3.0
43374,1,43.0,7,6.142857142857143
43375,1,93.0,19,4.894736842105263
43376,1,532.0,59,9.016949152542374
43377,1,27.0,5,5.4
43379,1,70.0,19,3.6842105263157894
43380,1,6.0,2,3.0
43382,1,13.0,3,4.333333333333333
43383,1,65.0,10,6.5
43384,1,177.0,32,5.53125
43385,1,2.0,1,2.0
43386,1,33.0,4,8.25
43387,1,2.0,1,2.0
43388,1,2.0,1,2.0
43389,1,24.0,4,6.0
43390,1,393.0,62,6.338709677419355
43391,1,31.0,7,4.428571428571429
43392,1,9.0,2,4.5
43393,1,6.0,2,3.0
43394,1,41.0,10,4.1
43395,1,272.0,32,8.5
43396,1,59.0,12,4.916666666666667
43397,1,62.0,15,4.133333333333334
43398,1,591.0,56,10.553571428571429
43399,1,244.0,28,8.714285714285714
43400,1,177.0,16,11.0625
43401,1,19.0,5,3.8
43402,1,68.0,4,17.0
43403,1,147.0,32,4.59375
43404,1,739.0,66,11.196969696969697
43405,1,240.0,28,8.571428571428571
43406,1,984.0,59,16.677966101694917
43407,1,175.0,37,4.72972972972973
43408,1,257.0,38,6.7631578947368425
43409,1,75.0,13,5.769230769230769
43410,1,190.0,38,5.0
43411,1,26.0,8,3.25
43412,1,1008.0,61,16.524590163934427
43413,1,317.0,21,15.095238095238095
43415,1,30.0,4,7.5
43416,1,22.0,5,4.4
43417,1,73.0,12,6.083333333333333
43419,1,55.0,10,5.5
43420,1,46.0,10,4.6
43421,1,1.0,1,1.0
43422,1,45.0,14,3.2142857142857144
43423,1,9.0,2,4.5
43424,1,6.0,4,1.5
43425,1,35.0,11,3.1818181818181817
43426,1,145.0,17,8.529411764705882
43427,1,21.0,8,2.625
43428,1,6.0,3,2.0
43429,1,45.0,12,3.75
43430,1,32.0,7,4.571428571428571
43431,1,17.0,7,2.4285714285714284
43434,1,1.0,1,1.0
43435,1,370.0,58,6.379310344827586
43436,1,30.0,9,3.3333333333333335
43437,1,673.0,57,11.807017543859649
43438,1,24.0,4,6.0
43439,1,39.0,8,4.875
43440,1,71.0,12,5.916666666666667
43441,1,384.0,40,9.6
43442,1,35.0,9,3.888888888888889
43444,1,58.0,18,3.2222222222222223
43445,1,34.0,5,6.8
43447,1,439.0,30,14.633333333333333
43448,1,165.0,19,8.68421052631579
43449,1,164.0,22,7.454545454545454
43450,1,350.0,27,12.962962962962964
43451,1,170.0,31,5.483870967741935
43452,1,158.0,30,5.266666666666667
43453,1,11.0,1,11.0
43454,1,675.0,44,15.340909090909092
43455,1,123.0,27,4.555555555555555
43456,1,233.0,35,6.6571428571428575
43457,1,27.0,6,4.5
43458,1,409.0,23,17.782608695652176
43459,1,18.0,7,2.5714285714285716
43460,1,68.0,18,3.7777777777777777
43461,1,130.0,26,5.0
43462,1,256.0,30,8.533333333333333
43463,1,489.0,23,21.26086956521739
43464,1,574.0,45,12.755555555555556
43465,1,2.0,1,2.0
43467,1,252.0,32,7.875
43468,1,56.0,14,4.0
43469,1,23.0,8,2.875
43470,1,81.0,6,13.5
43471,1,440.0,42,10.476190476190476
43472,1,105.0,9,11.666666666666666
43474,1,142.0,21,6.761904761904762
43475,1,38.0,10,3.8
43476,1,115.0,18,6.388888888888889
43477,1,27.0,8,3.375
43478,1,37.0,8,4.625
43479,1,43.0,3,14.333333333333334
43480,1,134.0,23,5.826086956521739
43481,1,11.0,4,2.75
43482,1,10.0,7,1.4285714285714286
43483,1,210.0,35,6.0
43484,1,172.0,15,11.466666666666667
43485,1,83.0,15,5.533333333333333
43486,1,31.0,1,31.0
43487,1,731.0,59,12.389830508474576
43488,1,461.0,38,12.131578947368421
43489,1,38.0,3,12.666666666666666
43490,1,49.0,12,4.083333333333333
43491,1,252.0,22,11.454545454545455
43492,1,254.0,44,5.7727272727272725
43493,1,267.0,23,11.608695652173912
43494,1,52.0,5,10.4
43495,1,7.0,3,2.3333333333333335
43496,1,389.0,62,6.274193548387097
43497,1,98.0,15,6.533333333333333
43498,1,38.0,13,2.923076923076923
43500,1,224.0,27,8.296296296296296
43501,1,241.0,13,18.53846153846154
43502,1,31.0,10,3.1
43503,1,94.0,5,18.8
43504,1,52.0,4,13.0
43505,1,63.0,13,4.846153846153846
43506,1,61.0,12,5.083333333333333
43507,1,292.0,49,5.959183673469388
43508,1,125.0,16,7.8125
43509,1,195.0,29,6.724137931034483
43510,1,53.0,15,3.533333333333333
43511,1,259.0,33,7.848484848484849
43512,1,930.0,69,13.478260869565217
43513,1,70.0,8,8.75
43514,1,61.0,12,5.083333333333333
43515,1,9.0,2,4.5
43517,1,233.0,36,6.472222222222222
43519,1,155.0,18,8.61111111111111
43520,1,21.0,3,7.0
43521,1,5.0,3,1.6666666666666667
43522,1,502.0,34,14.764705882352942
43523,1,88.0,8,11.0
43524,1,22.0,5,4.4
43525,1,230.0,31,7.419354838709677
43526,1,281.0,28,10.035714285714286
43527,1,17.0,8,2.125
43528,1,30.0,4,7.5
43529,1,73.0,9,8.11111111111111
43530,1,125.0,22,5.681818181818182
43531,1,10.0,3,3.3333333333333335
43532,1,4.0,2,2.0
43533,1,1.0,1,1.0
43534,1,32.0,3,10.666666666666666
43535,1,24.0,6,4.0
43536,1,49.0,10,4.9
43537,1,19.0,4,4.75
43538,1,297.0,48,6.1875
43539,1,70.0,15,4.666666666666667
43540,1,883.0,49,18.020408163265305
43541,1,6.0,2,3.0
43542,1,12.0,3,4.0
43543,1,7.0,4,1.75
43545,1,52.0,16,3.25
43546,1,1.0,1,1.0
43547,1,8.0,1,8.0
43548,1,100.0,24,4.166666666666667
43549,1,223.0,29,7.689655172413793
43550,1,69.0,15,4.6
43551,1,123.0,18,6.833333333333333
43552,1,199.0,20,9.95
43553,1,55.0,9,6.111111111111111
43554,1,79.0,7,11.285714285714286
43555,1,349.0,54,6.462962962962963
43556,1,326.0,25,13.04
43557,1,65.0,15,4.333333333333333
43560,1,338.0,46,7.3478260869565215
43561,1,40.0,12,3.3333333333333335
43562,1,276.0,38,7.2631578947368425
43563,1,90.0,17,5.294117647058823
43565,1,65.0,13,5.0
43566,1,221.0,33,6.696969696969697
43567,1,936.0,60,15.6
43568,1,391.0,24,16.291666666666668
43569,1,7.0,2,3.5
43570,1,17.0,2,8.5
43571,1,15.0,5,3.0
43572,1,5.0,1,5.0
43573,1,678.0,44,15.409090909090908
43574,1,2.0,2,1.0
43575,1,50.0,13,3.8461538461538463
43576,1,335.0,37,9.054054054054054
43577,1,5.0,1,5.0
43578,1,193.0,14,13.785714285714286
43579,1,24.0,6,4.0
43580,1,100.0,8,12.5
43581,1,103.0,18,5.722222222222222
43582,1,24.0,8,3.0
43583,1,609.0,53,11.49056603773585
43584,1,475.0,23,20.652173913043477
43586,1,43.0,11,3.909090909090909
43587,1,3.0,1,3.0
43588,1,96.0,15,6.4
43589,1,418.0,35,11.942857142857143
43590,1,83.0,19,4.368421052631579
43591,1,11.0,1,11.0
43592,1,8.0,3,2.6666666666666665
43593,1,30.0,3,10.0
43594,1,57.0,19,3.0
43595,1,6.0,2,3.0
43596,1,67.0,15,4.466666666666667
43597,1,53.0,7,7.571428571428571
43598,1,320.0,18,17.77777777777778
43599,1,101.0,24,4.208333333333333
43600,1,219.0,53,4.132075471698113
43601,1,17.0,5,3.4
43602,1,624.0,43,14.511627906976743
43603,1,32.0,10,3.2
43604,1,29.0,7,4.142857142857143
43605,1,86.0,27,3.185185185185185
43606,1,48.0,10,4.8
43607,1,258.0,22,11.727272727272727
43608,1,75.0,11,6.818181818181818
43609,1,404.0,65,6.2153846153846155
43610,1,139.0,26,5.346153846153846
43611,1,2.0,1,2.0
43612,1,7.0,2,3.5
43613,1,137.0,25,5.48
43614,1,374.0,33,11.333333333333334
43615,1,752.0,60,12.533333333333333
43617,1,31.0,6,5.166666666666667
43618,1,68.0,15,4.533333333333333
43619,1,44.0,12,3.6666666666666665
43620,1,75.0,18,4.166666666666667
43621,1,40.0,12,3.3333333333333335
43622,1,131.0,31,4.225806451612903
43623,1,58.0,10,5.8
43624,1,78.0,17,4.588235294117647
43625,1,3.0,2,1.5
43626,1,24.0,6,4.0
43627,1,198.0,31,6.387096774193548
43628,1,671.0,69,9.72463768115942
43629,1,55.0,6,9.166666666666666
43630,1,231.0,35,6.6
43631,1,13.0,3,4.333333333333333
43632,1,213.0,33,6.454545454545454
43633,1,236.0,23,10.26086956521739
43634,1,25.0,8,3.125
43635,1,52.0,14,3.7142857142857144
43636,1,136.0,21,6.476190476190476
43637,1,474.0,46,10.304347826086957
43638,1,703.0,50,14.06
43639,1,14.0,4,3.5
43640,1,1.0,1,1.0
43641,1,326.0,15,21.733333333333334
43642,1,138.0,22,6.2727272727272725
43643,1,8.0,3,2.6666666666666665
43644,1,270.0,33,8.181818181818182
43645,1,149.0,22,6.7727272727272725
43646,1,20.0,8,2.5
43647,1,88.0,14,6.285714285714286
43648,1,64.0,11,5.818181818181818
43649,1,18.0,6,3.0
43650,1,9.0,2,4.5
43651,1,166.0,25,6.64
43652,1,192.0,26,7.384615384615385
43653,1,73.0,12,6.083333333333333
43654,1,18.0,8,2.25
43655,1,24.0,11,2.1818181818181817
43656,1,16.0,2,8.0
43657,1,34.0,3,11.333333333333334
43658,1,134.0,19,7.052631578947368
43659,1,27.0,7,3.857142857142857
43660,1,949.0,60,15.816666666666666
43661,1,1.0,1,1.0
43662,1,452.0,36,12.555555555555555
43663,1,2.0,1,2.0
43664,1,321.0,25,12.84
43665,1,155.0,27,5.7407407407407405
43666,1,23.0,4,5.75
43667,1,341.0,35,9.742857142857142
43668,1,123.0,17,7.235294117647059
43669,1,387.0,38,10.18421052631579
43670,1,86.0,20,4.3
43671,1,5.0,4,1.25
43672,1,5.0,1,5.0
43673,1,8.0,2,4.0
43674,1,11.0,3,3.6666666666666665
43675,1,96.0,8,12.0
43676,1,178.0,21,8.476190476190476
43677,1,69.0,12,5.75
43678,1,47.0,16,2.9375
43679,1,66.0,13,5.076923076923077
43680,1,199.0,27,7.37037037037037
43682,1,88.0,12,7.333333333333333
43683,1,6.0,3,2.0
43684,1,39.0,6,6.5
43685,1,42.0,7,6.0
43687,1,95.0,18,5.277777777777778
43688,1,431.0,37,11.64864864864865
43689,1,211.0,41,5.146341463414634
43690,1,163.0,16,10.1875
43691,1,9.0,3,3.0
43692,1,65.0,10,6.5
43693,1,17.0,7,2.4285714285714284
43694,1,473.0,44,10.75
43695,1,29.0,6,4.833333333333333
43696,1,407.0,38,10.710526315789474
43698,1,270.0,15,18.0
43699,1,306.0,26,11.76923076923077
43700,1,544.0,30,18.133333333333333
43701,1,130.0,22,5.909090909090909
43702,1,224.0,40,5.6
43703,1,169.0,10,16.9
43704,1,17.0,4,4.25
43705,1,326.0,31,10.516129032258064
43706,1,86.0,11,7.818181818181818
43707,1,432.0,20,21.6
43708,1,1.0,1,1.0
43709,1,196.0,30,6.533333333333333
43710,1,767.0,51,15.03921568627451
43711,1,228.0,25,9.12
43712,1,17.0,4,4.25
43713,1,23.0,6,3.8333333333333335
43714,1,95.0,11,8.636363636363637
43715,1,39.0,11,3.5454545454545454
43716,1,80.0,8,10.0
43717,1,103.0,11,9.363636363636363
43718,1,127.0,14,9.071428571428571
43720,1,6.0,2,3.0
43721,1,380.0,19,20.0
43722,1,119.0,23,5.173913043478261
43723,1,80.0,6,13.333333333333334
43724,1,19.0,3,6.333333333333333
43725,1,9.0,5,1.8
43726,1,22.0,7,3.142857142857143
43727,1,9.0,3,3.0
43728,1,260.0,20,13.0
43729,1,97.0,18,5.388888888888889
43730,1,22.0,1,22.0
43731,1,146.0,13,11.23076923076923
43732,1,588.0,43,13.674418604651162
43733,1,616.0,50,12.32
43734,1,268.0,27,9.925925925925926
43735,1,135.0,20,6.75
43736,1,45.0,12,3.75
43737,1,7.0,3,2.3333333333333335
43738,1,27.0,10,2.7
43739,1,122.0,16,7.625
43740,1,62.0,11,5.636363636363637
43741,1,50.0,11,4.545454545454546
43742,1,29.0,7,4.142857142857143
43743,1,163.0,16,10.1875
43744,1,190.0,18,10.555555555555555
43746,1,655.0,44,14.886363636363637
43747,1,185.0,11,16.818181818181817
43748,1,382.0,40,9.55
43749,1,425.0,43,9.883720930232558
43750,1,30.0,3,10.0
43751,1,86.0,6,14.333333333333334
43752,1,126.0,20,6.3
43753,1,22.0,5,4.4
43754,1,28.0,10,2.8
43755,1,74.0,11,6.7272727272727275
43756,1,55.0,11,5.0
43757,1,30.0,6,5.0
43759,1,2.0,2,1.0
43761,1,111.0,18,6.166666666666667
43762,1,13.0,4,3.25
43763,1,9.0,2,4.5
43764,1,80.0,10,8.0
43765,1,113.0,24,4.708333333333333
43766,1,493.0,36,13.694444444444445
43767,1,2.0,1,2.0
43768,1,99.0,19,5.2105263157894735
43769,1,875.0,55,15.909090909090908
43770,1,44.0,9,4.888888888888889
43771,1,6.0,4,1.5
43772,1,13.0,7,1.8571428571428572
43773,1,189.0,15,12.6
43774,1,227.0,31,7.32258064516129
43775,1,6.0,1,6.0
43776,1,266.0,35,7.6
43777,1,9.0,4,2.25
43778,1,631.0,46,13.717391304347826
43779,1,136.0,21,6.476190476190476
43780,1,39.0,5,7.8
43781,1,108.0,24,4.5
43782,1,215.0,17,12.647058823529411
43783,1,88.0,10,8.8
43784,1,245.0,25,9.8
43786,1,6.0,1,6.0
43787,1,195.0,37,5.27027027027027
43788,1,166.0,35,4.742857142857143
43789,1,76.0,22,3.4545454545454546
43790,1,233.0,25,9.32
43791,1,151.0,10,15.1
43792,1,7.0,3,2.3333333333333335
43793,1,1.0,1,1.0
43794,1,762.0,48,15.875
43795,1,216.0,27,8.0
43796,1,75.0,3,25.0
43797,1,41.0,7,5.857142857142857
43798,1,175.0,32,5.46875
43799,1,210.0,28,7.5
43800,1,57.0,12,4.75
43801,1,136.0,22,6.181818181818182
43802,1,18.0,5,3.6
43803,1,123.0,18,6.833333333333333
43804,1,13.0,5,2.6
43805,1,57.0,10,5.7
43806,1,48.0,14,3.4285714285714284
43807,1,10.0,3,3.3333333333333335
43809,1,24.0,7,3.4285714285714284
43810,1,72.0,17,4.235294117647059
43811,1,16.0,5,3.2
43813,1,33.0,8,4.125
43814,1,186.0,21,8.857142857142858
43815,1,110.0,29,3.793103448275862
43816,1,17.0,5,3.4
43817,1,26.0,2,13.0
43818,1,408.0,34,12.0
43819,1,8.0,1,8.0
43820,1,20.0,4,5.0
43821,1,27.0,6,4.5
43822,1,58.0,13,4.461538461538462
43823,1,280.0,11,25.454545454545453
43824,1,80.0,17,4.705882352941177
43825,1,3.0,1,3.0
43826,1,5.0,3,1.6666666666666667
43827,1,84.0,12,7.0
43828,1,100.0,21,4.761904761904762
43829,1,52.0,12,4.333333333333333
43830,1,123.0,21,5.857142857142857
43831,1,8.0,2,4.0
43832,1,1.0,1,1.0
43833,1,286.0,33,8.666666666666666
43834,1,21.0,3,7.0
43835,1,12.0,5,2.4
43836,1,9.0,2,4.5
43837,1,444.0,46,9.652173913043478
43838,1,666.0,38,17.526315789473685
43839,1,81.0,8,10.125
43840,1,530.0,53,10.0
43841,1,530.0,48,11.041666666666666
43842,1,1.0,1,1.0
43843,1,58.0,10,5.8
43844,1,2.0,1,2.0
43845,1,50.0,8,6.25
43846,1,9.0,2,4.5
43847,1,50.0,9,5.555555555555555
43848,1,11.0,7,1.5714285714285714
43849,1,1.0,1,1.0
43850,1,86.0,14,6.142857142857143
43851,1,9.0,2,4.5
43852,1,702.0,56,12.535714285714286
43853,1,730.0,35,20.857142857142858
43854,1,355.0,37,9.594594594594595
43856,1,344.0,23,14.956521739130435
43857,1,49.0,11,4.454545454545454
43858,1,1.0,1,1.0
43859,1,657.0,46,14.282608695652174
43860,1,81.0,22,3.6818181818181817
43861,1,17.0,4,4.25
43864,1,21.0,1,21.0
43865,1,39.0,11,3.5454545454545454
43866,1,180.0,34,5.294117647058823
43867,1,667.0,34,19.61764705882353
43868,1,19.0,2,9.5
43869,1,661.0,32,20.65625
43871,1,33.0,12,2.75
43872,1,96.0,23,4.173913043478261
43873,1,1.0,1,1.0
43874,1,30.0,8,3.75
43875,1,689.0,47,14.659574468085106
43876,1,428.0,46,9.304347826086957
43877,1,492.0,50,9.84
43878,1,35.0,5,7.0
43880,1,244.0,32,7.625
43881,1,112.0,14,8.0
43882,1,15.0,1,15.0
43883,1,762.0,39,19.53846153846154
43884,1,125.0,32,3.90625
43885,1,335.0,37,9.054054054054054
43886,1,151.0,20,7.55
43887,1,7.0,3,2.3333333333333335
43888,1,163.0,23,7.086956521739131
43890,1,22.0,7,3.142857142857143
43891,1,39.0,9,4.333333333333333
43892,1,312.0,53,5.886792452830188
43893,1,453.0,44,10.295454545454545
43894,1,184.0,24,7.666666666666667
43895,1,114.0,19,6.0
43896,1,210.0,22,9.545454545454545
43897,1,80.0,16,5.0
43898,1,52.0,13,4.0
43899,1,63.0,14,4.5
43900,1,5.0,3,1.6666666666666667
43901,1,51.0,10,5.1
43902,1,205.0,40,5.125
43903,1,200.0,11,18.181818181818183
43904,1,21.0,2,10.5
43905,1,8.0,3,2.6666666666666665
43906,1,481.0,35,13.742857142857142
43907,1,633.0,37,17.10810810810811
43908,1,510.0,29,17.586206896551722
43909,1,22.0,6,3.6666666666666665
43910,1,53.0,8,6.625
43911,1,370.0,36,10.277777777777779
43912,1,131.0,13,10.076923076923077
43913,1,132.0,31,4.258064516129032
43914,1,56.0,10,5.6
43915,1,145.0,26,5.576923076923077
43916,1,32.0,10,3.2
43917,1,164.0,26,6.3076923076923075
43920,1,150.0,34,4.411764705882353
43921,1,173.0,16,10.8125
43922,1,46.0,8,5.75
43923,1,39.0,9,4.333333333333333
43924,1,691.0,53,13.037735849056604
43925,1,31.0,9,3.4444444444444446
43927,1,16.0,2,8.0
43929,1,135.0,12,11.25
43930,1,4.0,2,2.0
43932,1,87.0,15,5.8
43933,1,132.0,13,10.153846153846153
43934,1,73.0,6,12.166666666666666
43935,1,148.0,27,5.481481481481482
43936,1,9.0,4,2.25
43937,1,77.0,14,5.5
43938,1,74.0,9,8.222222222222221
43939,1,28.0,4,7.0
43941,1,110.0,10,11.0
43943,1,642.0,32,20.0625
43944,1,46.0,9,5.111111111111111
43945,1,29.0,10,2.9
43946,1,16.0,3,5.333333333333333
43947,1,164.0,16,10.25
43948,1,16.0,3,5.333333333333333
43949,1,48.0,7,6.857142857142857
43950,1,6.0,2,3.0
43951,1,323.0,34,9.5
43952,1,159.0,19,8.368421052631579
43953,1,138.0,25,5.52
43954,1,786.0,38,20.68421052631579
43955,1,403.0,34,11.852941176470589
43956,1,40.0,8,5.0
43957,1,12.0,2,6.0
43958,1,25.0,5,5.0
43959,1,39.0,5,7.8
43960,1,129.0,17,7.588235294117647
43961,1,468.0,35,13.371428571428572
43962,1,87.0,11,7.909090909090909
43963,1,19.0,4,4.75
43965,1,2.0,1,2.0
43967,1,76.0,8,9.5
43968,1,50.0,10,5.0
43969,1,14.0,4,3.5
43970,1,144.0,17,8.470588235294118
43971,1,30.0,11,2.727272727272727
43972,1,786.0,40,19.65
43973,1,64.0,8,8.0
43975,1,29.0,5,5.8
43976,1,327.0,41,7.975609756097561
43977,1,29.0,10,2.9
43978,1,366.0,29,12.620689655172415
43979,1,42.0,6,7.0
43980,1,559.0,27,20.703703703703702
43981,1,87.0,21,4.142857142857143
43982,1,73.0,15,4.866666666666666
43983,1,15.0,5,3.0
43984,1,45.0,8,5.625
43985,1,12.0,4,3.0
43986,1,23.0,3,7.666666666666667
43987,1,134.0,14,9.571428571428571
43988,1,97.0,16,6.0625
43989,1,104.0,22,4.7272727272727275
43990,1,20.0,5,4.0
43991,1,38.0,4,9.5
43992,1,694.0,39,17.794871794871796
43994,1,22.0,10,2.2
43995,1,115.0,12,9.583333333333334
43996,1,303.0,25,12.12
43997,1,86.0,19,4.526315789473684
43998,1,19.0,7,2.7142857142857144
44000,1,273.0,40,6.825
44001,1,140.0,23,6.086956521739131
44002,1,293.0,15,19.533333333333335
44003,1,139.0,28,4.964285714285714
44004,1,331.0,32,10.34375
44005,1,29.0,1,29.0
44008,1,29.0,7,4.142857142857143
44009,1,161.0,27,5.962962962962963
44010,1,284.0,16,17.75
44012,1,110.0,28,3.9285714285714284
44013,1,128.0,21,6.095238095238095
44014,1,84.0,15,5.6
44015,1,29.0,4,7.25
44016,1,7.0,2,3.5
44017,1,14.0,1,14.0
44018,1,11.0,3,3.6666666666666665
44019,1,244.0,20,12.2
44020,1,14.0,2,7.0
44021,1,414.0,45,9.2
44022,1,80.0,10,8.0
44023,1,1.0,1,1.0
44024,1,58.0,8,7.25
44025,1,87.0,14,6.214285714285714
44026,1,52.0,9,5.777777777777778
44027,1,651.0,51,12.764705882352942
44028,1,15.0,4,3.75
44029,1,105.0,18,5.833333333333333
44030,1,56.0,9,6.222222222222222
44031,1,507.0,46,11.021739130434783
44032,1,37.0,12,3.0833333333333335
44034,1,51.0,15,3.4
44035,1,262.0,33,7.9393939393939394
44036,1,58.0,13,4.461538461538462
44037,1,25.0,9,2.7777777777777777
44038,1,70.0,19,3.6842105263157894
44039,1,5.0,3,1.6666666666666667
44040,1,170.0,24,7.083333333333333
44041,1,16.0,3,5.333333333333333
44042,1,144.0,25,5.76
44043,1,65.0,11,5.909090909090909
44044,1,85.0,14,6.071428571428571
44045,1,2.0,1,2.0
44046,1,107.0,17,6.294117647058823
44047,1,35.0,3,11.666666666666666
44048,1,109.0,19,5.7368421052631575
44049,1,30.0,6,5.0
44050,1,209.0,24,8.708333333333334
44051,1,16.0,6,2.6666666666666665
44052,1,2.0,1,2.0
44054,1,153.0,15,10.2
44055,1,11.0,2,5.5
44056,1,135.0,20,6.75
44057,1,82.0,16,5.125
44058,1,373.0,31,12.03225806451613
44059,1,92.0,7,13.142857142857142
44061,1,90.0,20,4.5
44062,1,315.0,30,10.5
44063,1,247.0,23,10.73913043478261
44065,1,10.0,3,3.3333333333333335
44066,1,60.0,10,6.0
44067,1,47.0,7,6.714285714285714
44068,1,38.0,8,4.75
44069,1,82.0,13,6.3076923076923075
44070,1,87.0,17,5.117647058823529
44071,1,146.0,10,14.6
44072,1,65.0,20,3.25
44073,1,319.0,44,7.25
44074,1,41.0,9,4.555555555555555
44075,1,2.0,1,2.0
44076,1,28.0,3,9.333333333333334
44077,1,130.0,14,9.285714285714286
44078,1,139.0,33,4.212121212121212
44079,1,296.0,39,7.589743589743589
44080,1,189.0,23,8.217391304347826
44081,1,587.0,42,13.976190476190476
44082,1,267.0,25,10.68
44083,1,205.0,28,7.321428571428571
44084,1,99.0,14,7.071428571428571
44085,1,1.0,1,1.0
44086,1,101.0,20,5.05
44088,1,61.0,18,3.388888888888889
44089,1,19.0,4,4.75
44090,1,3.0,2,1.5
44091,1,47.0,12,3.9166666666666665
44092,1,16.0,1,16.0
44093,1,8.0,2,4.0
44094,1,15.0,8,1.875
44095,1,540.0,43,12.55813953488372
44096,1,71.0,17,4.176470588235294
44097,1,86.0,19,4.526315789473684
44098,1,19.0,3,6.333333333333333
44101,1,139.0,17,8.176470588235293
44102,1,504.0,26,19.384615384615383
44103,1,309.0,21,14.714285714285714
44104,1,7.0,1,7.0
44105,1,38.0,10,3.8
44106,1,136.0,19,7.157894736842105
44107,1,29.0,13,2.230769230769231
44108,1,34.0,5,6.8
44109,1,54.0,12,4.5
44110,1,175.0,19,9.210526315789474
44111,1,42.0,2,21.0
44112,1,95.0,11,8.636363636363637
44113,1,209.0,19,11.0
44114,1,646.0,47,13.74468085106383
44115,1,504.0,41,12.292682926829269
44116,1,67.0,18,3.7222222222222223
44117,1,111.0,23,4.826086956521739
44118,1,50.0,11,4.545454545454546
44119,1,703.0,54,13.018518518518519
44120,1,1.0,1,1.0
44121,1,37.0,8,4.625
44122,1,22.0,6,3.6666666666666665
44123,1,612.0,37,16.54054054054054
44124,1,147.0,22,6.681818181818182
44125,1,188.0,15,12.533333333333333
44126,1,71.0,15,4.733333333333333
44127,1,82.0,13,6.3076923076923075
44128,1,15.0,3,5.0
44129,1,7.0,3,2.3333333333333335
44130,1,43.0,7,6.142857142857143
44131,1,40.0,11,3.6363636363636362
44132,1,164.0,25,6.56
44133,1,843.0,79,10.670886075949367
44134,1,156.0,17,9.176470588235293
44135,1,807.0,57,14.157894736842104
44136,1,76.0,11,6.909090909090909
44137,1,48.0,13,3.6923076923076925
44138,1,257.0,34,7.5588235294117645
44140,1,105.0,15,7.0
44141,1,79.0,9,8.777777777777779
