uid,active_mins,dt,avg_active_mins
9648,68.0,18,3.7777777777777777
9650,43.0,12,3.5833333333333335
9651,1.0,1,1.0
9652,1.0,1,1.0
9653,51.0,20,2.55
9654,34.0,18,1.8888888888888888
9655,41.0,20,2.05
9656,83.0,23,3.608695652173913
9657,21.0,9,2.3333333333333335
9658,338.0,60,5.633333333333334
9659,8.0,4,2.0
9660,349.0,62,5.629032258064516
9661,6.0,1,6.0
9662,36.0,4,9.0
9663,38.0,6,6.333333333333333
9664,97.0,16,6.0625
9665,203.0,31,6.548387096774194
9666,14.0,7,2.0
9667,47.0,16,2.9375
9668,1.0,1,1.0
9669,41.0,18,2.2777777777777777
9670,138.0,41,3.3658536585365852
9671,181.0,14,12.928571428571429
9672,356.0,67,5.313432835820896
9673,65.0,17,3.823529411764706
9674,25.0,8,3.125
9675,22.0,15,1.4666666666666666
9676,30.0,15,2.0
9677,203.0,34,5.970588235294118
9678,718.0,60,11.966666666666667
9679,25.0,5,5.0
9680,59.0,7,8.428571428571429
9681,30.0,16,1.875
9682,25.0,8,3.125
9683,18.0,8,2.25
9684,119.0,23,5.173913043478261
9685,145.0,21,6.904761904761905
9686,7.0,4,1.75
9687,230.0,49,4.6938775510204085
9688,246.0,31,7.935483870967742
9689,22.0,9,2.4444444444444446
9690,406.0,63,6.444444444444445
9691,46.0,10,4.6
9692,179.0,36,4.972222222222222
9693,657.0,64,10.265625
9694,270.0,43,6.27906976744186
9695,173.0,35,4.942857142857143
9696,113.0,19,5.947368421052632
9697,8.0,5,1.6
9698,13.0,5,2.6
9699,13.0,5,2.6
9700,28.0,9,3.111111111111111
9701,76.0,23,3.3043478260869565
9702,27.0,4,6.75
9703,17.0,5,3.4
9704,4.0,1,4.0
9705,182.0,51,3.5686274509803924
9706,1.0,1,1.0
9707,178.0,21,8.476190476190476
9708,13.0,1,13.0
9709,135.0,41,3.292682926829268
9710,735.0,58,12.672413793103448
9711,31.0,4,7.75
9712,106.0,23,4.608695652173913
9713,252.0,83,3.036144578313253
9714,161.0,37,4.351351351351352
9715,182.0,14,13.0
9716,707.0,86,8.220930232558139
9717,571.0,84,6.7976190476190474
9718,126.0,25,5.04
9719,802.0,91,8.813186813186814
9720,485.0,46,10.543478260869565
9721,64.0,20,3.2
9722,29.0,9,3.2222222222222223
9723,77.0,28,2.75
9724,84.0,19,4.421052631578948
9725,29.0,16,1.8125
9726,23.0,5,4.6
9727,8.0,4,2.0
9728,43.0,7,6.142857142857143
9729,17.0,7,2.4285714285714284
9730,471.0,60,7.85
9731,56.0,21,2.6666666666666665
9732,47.0,21,2.238095238095238
9733,10.0,2,5.0
9734,108.0,24,4.5
9735,5.0,1,5.0
9736,215.0,24,8.958333333333334
9737,6.0,4,1.5
9738,9.0,5,1.8
9739,23.0,5,4.6
9740,76.0,33,2.303030303030303
9741,128.0,25,5.12
9742,20.0,4,5.0
9743,27.0,12,2.25
9744,525.0,81,6.481481481481482
9745,429.0,49,8.755102040816327
9746,83.0,20,4.15
9747,70.0,11,6.363636363636363
9748,156.0,41,3.8048780487804876
9750,12.0,4,3.0
9751,250.0,53,4.716981132075472
9752,113.0,26,4.346153846153846
9753,25.0,10,2.5
9754,52.0,22,2.3636363636363638
9755,92.0,40,2.3
9756,105.0,24,4.375
9757,4.0,1,4.0
9758,120.0,13,9.23076923076923
9759,86.0,24,3.5833333333333335
9760,217.0,44,4.931818181818182
9761,567.0,53,10.69811320754717
9762,538.0,54,9.962962962962964
9763,5.0,1,5.0
9764,3.0,2,1.5
9765,18.0,8,2.25
9766,564.0,30,18.8
9767,24.0,12,2.0
9768,18.0,3,6.0
9769,6.0,2,3.0
9770,8.0,3,2.6666666666666665
9771,563.0,72,7.819444444444445
9772,61.0,19,3.210526315789474
9773,6.0,5,1.2
9774,591.0,85,6.952941176470588
9775,78.0,13,6.0
9776,626.0,72,8.694444444444445
9777,34.0,3,11.333333333333334
9778,80.0,28,2.857142857142857
9779,1.0,1,1.0
9780,19.0,10,1.9
9781,272.0,50,5.44
9782,18.0,7,2.5714285714285716
9783,809.0,60,13.483333333333333
9784,245.0,23,10.652173913043478
9785,11.0,3,3.6666666666666665
9786,15.0,6,2.5
9787,95.0,7,13.571428571428571
9788,39.0,11,3.5454545454545454
9789,17.0,3,5.666666666666667
9790,156.0,69,2.260869565217391
9791,21.0,2,10.5
9792,105.0,11,9.545454545454545
9793,7.0,2,3.5
9794,29.0,11,2.6363636363636362
9795,50.0,7,7.142857142857143
9796,268.0,20,13.4
9797,15.0,8,1.875
9798,23.0,7,3.2857142857142856
9799,713.0,63,11.317460317460318
9801,101.0,15,6.733333333333333
9802,12.0,3,4.0
9803,57.0,10,5.7
9804,290.0,46,6.304347826086956
9805,36.0,17,2.1176470588235294
9806,942.0,84,11.214285714285714
9807,6.0,3,2.0
9808,596.0,50,11.92
9809,10.0,1,10.0
9810,18.0,6,3.0
9811,13.0,2,6.5
9812,16.0,8,2.0
9813,89.0,22,4.045454545454546
9814,85.0,16,5.3125
9815,43.0,17,2.5294117647058822
9816,93.0,31,3.0
9817,51.0,25,2.04
9818,203.0,19,10.68421052631579
9819,89.0,12,7.416666666666667
9820,70.0,15,4.666666666666667
9821,163.0,32,5.09375
9822,76.0,15,5.066666666666666
9823,23.0,5,4.6
9824,169.0,32,5.28125
9825,149.0,46,3.239130434782609
9826,304.0,15,20.266666666666666
9827,281.0,34,8.264705882352942
9828,91.0,25,3.64
9829,1.0,1,1.0
9830,152.0,30,5.066666666666666
9831,46.0,6,7.666666666666667
9832,723.0,73,9.904109589041095
9833,6.0,1,6.0
9834,988.0,79,12.50632911392405
9835,454.0,44,10.318181818181818
9836,80.0,30,2.6666666666666665
9837,22.0,9,2.4444444444444446
9838,58.0,12,4.833333333333333
9839,310.0,25,12.4
9840,55.0,15,3.6666666666666665
9841,91.0,34,2.676470588235294
9842,107.0,28,3.8214285714285716
9843,45.0,12,3.75
9844,379.0,35,10.82857142857143
9845,11.0,2,5.5
9846,25.0,8,3.125
9847,437.0,92,4.75
9848,9.0,3,3.0
9849,3.0,1,3.0
9850,15.0,3,5.0
9851,69.0,31,2.225806451612903
9852,355.0,60,5.916666666666667
9853,38.0,14,2.7142857142857144
9854,189.0,21,9.0
9855,998.0,74,13.486486486486486
9856,116.0,20,5.8
9857,14.0,4,3.5
9858,136.0,20,6.8
9859,143.0,25,5.72
9860,42.0,12,3.5
9861,43.0,15,2.8666666666666667
9862,480.0,29,16.551724137931036
9863,353.0,95,3.7157894736842105
9864,5.0,1,5.0
9865,136.0,19,7.157894736842105
9866,252.0,61,4.131147540983607
9867,207.0,36,5.75
9868,13.0,2,6.5
9869,12.0,2,6.0
9870,26.0,6,4.333333333333333
9871,35.0,12,2.9166666666666665
9872,10.0,4,2.5
9873,7.0,1,7.0
9874,8.0,2,4.0
9875,36.0,16,2.25
9876,5.0,1,5.0
9877,9.0,5,1.8
9878,40.0,9,4.444444444444445
9879,154.0,17,9.058823529411764
9880,98.0,15,6.533333333333333
9881,14.0,6,2.3333333333333335
9882,22.0,10,2.2
9883,17.0,4,4.25
9884,39.0,16,2.4375
9885,78.0,25,3.12
9886,302.0,42,7.190476190476191
9887,34.0,8,4.25
9888,140.0,58,2.413793103448276
9889,11.0,6,1.8333333333333333
9890,229.0,21,10.904761904761905
9891,16.0,7,2.2857142857142856
9892,240.0,39,6.153846153846154
9893,4.0,1,4.0
9894,5.0,3,1.6666666666666667
9895,75.0,11,6.818181818181818
9896,24.0,3,8.0
9897,182.0,28,6.5
9898,131.0,24,5.458333333333333
9899,51.0,12,4.25
9900,196.0,18,10.88888888888889
9901,7.0,2,3.5
9902,42.0,15,2.8
9903,141.0,23,6.130434782608695
9904,23.0,9,2.5555555555555554
9905,116.0,44,2.6363636363636362
9906,391.0,39,10.025641025641026
9907,9.0,3,3.0
9908,2.0,1,2.0
9909,7.0,2,3.5
9910,125.0,42,2.9761904761904763
9911,15.0,7,2.142857142857143
9912,44.0,9,4.888888888888889
9913,857.0,51,16.80392156862745
9914,36.0,11,3.272727272727273
9915,16.0,1,16.0
9916,75.0,12,6.25
9917,77.0,24,3.2083333333333335
9918,2.0,1,2.0
9919,126.0,32,3.9375
9920,6.0,4,1.5
9921,22.0,12,1.8333333333333333
9922,17.0,4,4.25
9923,25.0,13,1.9230769230769231
9924,64.0,5,12.8
9925,139.0,25,5.56
9926,370.0,45,8.222222222222221
9927,69.0,17,4.0588235294117645
9928,13.0,6,2.1666666666666665
9929,4.0,1,4.0
9930,290.0,57,5.087719298245614
9931,150.0,33,4.545454545454546
9932,114.0,29,3.9310344827586206
9933,193.0,38,5.078947368421052
9934,238.0,33,7.212121212121212
9935,222.0,36,6.166666666666667
9936,5.0,3,1.6666666666666667
9937,51.0,17,3.0
9938,9.0,4,2.25
9939,248.0,66,3.757575757575758
9940,66.0,13,5.076923076923077
9941,1.0,1,1.0
9942,213.0,28,7.607142857142857
9943,118.0,29,4.068965517241379
9944,48.0,17,2.823529411764706
9945,222.0,38,5.842105263157895
9946,59.0,19,3.1052631578947367
9947,43.0,14,3.0714285714285716
9948,32.0,6,5.333333333333333
9949,342.0,65,5.2615384615384615
9951,15.0,3,5.0
9952,80.0,34,2.3529411764705883
9953,91.0,31,2.935483870967742
9954,20.0,5,4.0
9955,573.0,78,7.346153846153846
9956,36.0,12,3.0
9957,95.0,10,9.5
9958,6.0,2,3.0
9959,53.0,15,3.533333333333333
9960,72.0,16,4.5
9961,29.0,7,4.142857142857143
9962,30.0,7,4.285714285714286
9963,6.0,1,6.0
9964,421.0,45,9.355555555555556
9965,14.0,4,3.5
9966,832.0,80,10.4
9967,137.0,37,3.7027027027027026
9968,19.0,7,2.7142857142857144
9969,109.0,24,4.541666666666667
9970,55.0,15,3.6666666666666665
9971,27.0,6,4.5
9972,20.0,7,2.857142857142857
9973,182.0,43,4.232558139534884
9974,12.0,5,2.4
9975,77.0,22,3.5
9976,471.0,63,7.476190476190476
9978,58.0,6,9.666666666666666
9979,19.0,6,3.1666666666666665
9980,8.0,3,2.6666666666666665
9981,162.0,25,6.48
9982,63.0,21,3.0
9983,125.0,16,7.8125
9984,166.0,34,4.882352941176471
9985,2.0,1,2.0
9986,7.0,3,2.3333333333333335
9987,42.0,9,4.666666666666667
9988,6.0,1,6.0
9989,19.0,2,9.5
9990,30.0,16,1.875
9991,306.0,62,4.935483870967742
9992,21.0,12,1.75
9993,13.0,5,2.6
9994,25.0,5,5.0
9995,52.0,11,4.7272727272727275
9996,44.0,22,2.0
9997,334.0,39,8.564102564102564
9998,3.0,2,1.5
9999,77.0,10,7.7
10000,39.0,11,3.5454545454545454
10001,277.0,65,4.2615384615384615
10002,41.0,10,4.1
10003,17.0,7,2.4285714285714284
10004,106.0,25,4.24
10005,38.0,14,2.7142857142857144
10006,11.0,2,5.5
10007,57.0,17,3.3529411764705883
10008,38.0,12,3.1666666666666665
10009,20.0,10,2.0
10010,22.0,12,1.8333333333333333
10011,51.0,13,3.923076923076923
10012,22.0,10,2.2
10013,26.0,6,4.333333333333333
10014,583.0,86,6.77906976744186
10015,16.0,7,2.2857142857142856
10016,606.0,47,12.893617021276595
10017,28.0,8,3.5
10018,506.0,53,9.547169811320755
10019,67.0,26,2.576923076923077
10020,19.0,8,2.375
10021,61.0,22,2.772727272727273
10022,72.0,18,4.0
10023,148.0,40,3.7
10024,189.0,54,3.5
10025,49.0,20,2.45
10026,8.0,4,2.0
10027,5.0,2,2.5
10028,324.0,30,10.8
10029,58.0,5,11.6
10030,83.0,6,13.833333333333334
10031,105.0,26,4.038461538461538
10032,576.0,43,13.395348837209303
10033,62.0,27,2.2962962962962963
10034,15.0,7,2.142857142857143
10035,214.0,36,5.944444444444445
10036,7.0,2,3.5
10037,290.0,52,5.576923076923077
10038,247.0,62,3.9838709677419355
10039,13.0,9,1.4444444444444444
10040,6.0,5,1.2
10041,149.0,45,3.311111111111111
10042,123.0,37,3.324324324324324
10043,2.0,1,2.0
10044,36.0,8,4.5
10045,35.0,12,2.9166666666666665
10046,5.0,2,2.5
10047,63.0,19,3.3157894736842106
10048,1.0,1,1.0
10049,41.0,17,2.411764705882353
10050,2.0,1,2.0
10051,144.0,27,5.333333333333333
10052,110.0,32,3.4375
10053,335.0,45,7.444444444444445
10054,158.0,22,7.181818181818182
10055,139.0,43,3.2325581395348837
10056,8.0,5,1.6
10057,71.0,19,3.736842105263158
10058,61.0,6,10.166666666666666
10059,836.0,65,12.861538461538462
10060,204.0,13,15.692307692307692
10061,41.0,16,2.5625
10062,277.0,60,4.616666666666666
10063,19.0,13,1.4615384615384615
10064,50.0,17,2.9411764705882355
10065,636.0,60,10.6
10066,126.0,25,5.04
10067,6.0,5,1.2
10068,27.0,6,4.5
10069,421.0,61,6.901639344262295
10070,54.0,20,2.7
10071,152.0,33,4.606060606060606
10072,33.0,12,2.75
10073,132.0,39,3.3846153846153846
10074,117.0,28,4.178571428571429
10075,805.0,55,14.636363636363637
10076,108.0,7,15.428571428571429
10077,16.0,5,3.2
10078,59.0,7,8.428571428571429
10079,27.0,14,1.9285714285714286
10080,18.0,7,2.5714285714285716
10081,6.0,4,1.5
10082,11.0,4,2.75
10083,206.0,43,4.790697674418604
10084,36.0,17,2.1176470588235294
10085,21.0,8,2.625
10086,131.0,20,6.55
10087,19.0,4,4.75
10088,334.0,55,6.072727272727272
10089,44.0,11,4.0
10090,166.0,23,7.217391304347826
10091,17.0,4,4.25
10092,6.0,5,1.2
10093,15.0,8,1.875
10094,28.0,13,2.1538461538461537
10095,16.0,9,1.7777777777777777
10096,8.0,2,4.0
10097,531.0,71,7.47887323943662
10098,136.0,34,4.0
10099,384.0,27,14.222222222222221
10100,39.0,14,2.7857142857142856
10101,1185.0,95,12.473684210526315
10102,833.0,79,10.544303797468354
10103,8.0,4,2.0
10104,10.0,2,5.0
10105,377.0,25,15.08
10106,28.0,11,2.5454545454545454
10107,87.0,11,7.909090909090909
10108,27.0,14,1.9285714285714286
10109,587.0,45,13.044444444444444
10110,6.0,3,2.0
10111,76.0,12,6.333333333333333
10112,186.0,24,7.75
10113,35.0,10,3.5
10114,95.0,21,4.523809523809524
10115,516.0,66,7.818181818181818
10116,18.0,7,2.5714285714285716
10117,865.0,58,14.913793103448276
10118,3.0,1,3.0
10119,18.0,4,4.5
10120,153.0,16,9.5625
10121,605.0,63,9.603174603174603
10122,7.0,5,1.4
10123,47.0,10,4.7
10124,13.0,5,2.6
10125,25.0,11,2.272727272727273
10126,6.0,5,1.2
10127,592.0,47,12.595744680851064
10128,13.0,6,2.1666666666666665
10129,63.0,19,3.3157894736842106
10130,67.0,6,11.166666666666666
10131,135.0,53,2.547169811320755
10132,74.0,10,7.4
10133,3.0,1,3.0
10134,17.0,3,5.666666666666667
10135,97.0,29,3.3448275862068964
10136,45.0,21,2.142857142857143
10137,60.0,18,3.3333333333333335
10138,64.0,20,3.2
10139,108.0,13,8.307692307692308
10140,37.0,11,3.3636363636363638
10141,14.0,9,1.5555555555555556
10142,30.0,3,10.0
10143,9.0,6,1.5
10144,39.0,10,3.9
10145,13.0,5,2.6
10146,30.0,5,6.0
10147,14.0,3,4.666666666666667
10148,77.0,18,4.277777777777778
10149,458.0,52,8.807692307692308
10150,41.0,20,2.05
10151,2.0,1,2.0
10152,553.0,57,9.701754385964913
10153,23.0,11,2.090909090909091
10154,3.0,3,1.0
10155,3.0,3,1.0
10156,137.0,18,7.611111111111111
10157,37.0,18,2.0555555555555554
10158,4.0,1,4.0
10159,27.0,1,27.0
10160,434.0,70,6.2
10161,19.0,7,2.7142857142857144
10162,87.0,30,2.9
10163,8.0,1,8.0
10164,5.0,3,1.6666666666666667
10165,75.0,27,2.7777777777777777
10166,196.0,22,8.909090909090908
10167,1.0,1,1.0
10168,67.0,17,3.9411764705882355
10169,4.0,2,2.0
10170,822.0,78,10.538461538461538
10171,7.0,5,1.4
10172,134.0,28,4.785714285714286
10173,202.0,21,9.619047619047619
10174,74.0,15,4.933333333333334
10175,22.0,7,3.142857142857143
10176,55.0,16,3.4375
10177,54.0,13,4.153846153846154
10178,54.0,11,4.909090909090909
10179,43.0,10,4.3
10180,106.0,25,4.24
10181,219.0,44,4.9772727272727275
10182,134.0,27,4.962962962962963
10183,15.0,2,7.5
10184,210.0,55,3.8181818181818183
10185,301.0,39,7.717948717948718
10186,136.0,26,5.230769230769231
10187,52.0,18,2.888888888888889
10188,789.0,71,11.112676056338028
10189,484.0,34,14.235294117647058
10190,21.0,2,10.5
10191,596.0,60,9.933333333333334
10192,26.0,11,2.3636363636363638
10193,53.0,24,2.2083333333333335
10194,258.0,60,4.3
10195,14.0,6,2.3333333333333335
10196,11.0,2,5.5
10197,239.0,38,6.2894736842105265
10198,47.0,23,2.0434782608695654
10199,1165.0,73,15.95890410958904
10200,40.0,19,2.1052631578947367
10201,27.0,11,2.4545454545454546
10202,40.0,14,2.857142857142857
10203,10.0,6,1.6666666666666667
10204,402.0,55,7.3090909090909095
10205,12.0,8,1.5
10206,43.0,10,4.3
10207,477.0,60,7.95
10208,24.0,9,2.6666666666666665
10209,25.0,8,3.125
10210,2.0,1,2.0
10211,13.0,5,2.6
10212,44.0,15,2.933333333333333
10213,947.0,62,15.274193548387096
10214,98.0,12,8.166666666666666
10215,15.0,1,15.0
10216,7.0,4,1.75
10217,123.0,19,6.473684210526316
10218,526.0,63,8.34920634920635
10219,75.0,19,3.9473684210526314
10220,2.0,1,2.0
10221,182.0,34,5.352941176470588
10222,1.0,1,1.0
10223,361.0,51,7.078431372549019
10224,62.0,13,4.769230769230769
10225,8.0,4,2.0
10226,59.0,13,4.538461538461538
10227,5.0,1,5.0
10228,14.0,2,7.0
10229,410.0,42,9.761904761904763
10230,62.0,18,3.4444444444444446
10231,30.0,14,2.142857142857143
10232,80.0,29,2.7586206896551726
10233,26.0,10,2.6
10234,37.0,16,2.3125
10235,415.0,66,6.287878787878788
10236,7.0,2,3.5
10237,5.0,2,2.5
10238,4.0,2,2.0
10239,76.0,18,4.222222222222222
10240,45.0,6,7.5
10241,1.0,1,1.0
10242,16.0,5,3.2
10243,2.0,1,2.0
10244,315.0,56,5.625
10245,14.0,6,2.3333333333333335
10246,110.0,39,2.8205128205128207
10247,61.0,13,4.6923076923076925
10248,76.0,17,4.470588235294118
10249,8.0,1,8.0
10250,140.0,33,4.242424242424242
10251,5.0,2,2.5
10252,231.0,60,3.85
10253,143.0,32,4.46875
10254,33.0,6,5.5
10255,13.0,7,1.8571428571428572
10256,14.0,5,2.8
10257,25.0,7,3.5714285714285716
10258,35.0,19,1.8421052631578947
10259,231.0,45,5.133333333333334
10260,20.0,9,2.2222222222222223
10261,30.0,5,6.0
10262,2.0,1,2.0
10263,12.0,3,4.0
10264,5.0,1,5.0
10265,6.0,3,2.0
10266,25.0,6,4.166666666666667
10267,28.0,11,2.5454545454545454
10268,60.0,30,2.0
10269,15.0,5,3.0
10270,168.0,34,4.9411764705882355
10271,38.0,14,2.7142857142857144
10272,13.0,3,4.333333333333333
10273,577.0,66,8.742424242424242
10274,4.0,1,4.0
10275,366.0,92,3.9782608695652173
10276,363.0,67,5.417910447761194
10277,41.0,8,5.125
10278,77.0,24,3.2083333333333335
10279,242.0,52,4.653846153846154
10280,11.0,8,1.375
10281,13.0,7,1.8571428571428572
10282,15.0,6,2.5
10283,207.0,49,4.224489795918367
10284,120.0,35,3.4285714285714284
10285,77.0,22,3.5
10286,39.0,13,3.0
10287,48.0,17,2.823529411764706
10288,71.0,17,4.176470588235294
10289,123.0,24,5.125
10290,23.0,12,1.9166666666666667
10291,39.0,9,4.333333333333333
10292,930.0,87,10.689655172413794
10293,850.0,43,19.767441860465116
10294,34.0,12,2.8333333333333335
10295,2.0,2,1.0
10296,136.0,17,8.0
10297,100.0,36,2.7777777777777777
10298,1114.0,82,13.585365853658537
10299,47.0,4,11.75
10300,65.0,23,2.8260869565217392
10301,6.0,4,1.5
10302,52.0,18,2.888888888888889
10303,494.0,46,10.73913043478261
10304,11.0,1,11.0
10305,864.0,74,11.675675675675675
10306,25.0,9,2.7777777777777777
10308,4.0,3,1.3333333333333333
10310,56.0,15,3.7333333333333334
10311,120.0,9,13.333333333333334
10312,107.0,25,4.28
10313,14.0,3,4.666666666666667
10314,19.0,10,1.9
10315,2.0,1,2.0
10316,96.0,17,5.647058823529412
10317,510.0,67,7.611940298507463
10318,345.0,58,5.948275862068965
10319,23.0,6,3.8333333333333335
10320,293.0,20,14.65
10321,132.0,36,3.6666666666666665
10322,10.0,4,2.5
10323,46.0,14,3.2857142857142856
10324,25.0,4,6.25
10325,21.0,1,21.0
10326,569.0,70,8.128571428571428
10327,89.0,27,3.2962962962962963
10328,1.0,1,1.0
10329,107.0,35,3.057142857142857
10330,71.0,23,3.0869565217391304
10331,10.0,4,2.5
10332,147.0,44,3.340909090909091
10333,594.0,89,6.674157303370786
10334,7.0,4,1.75
10335,175.0,38,4.605263157894737
10336,6.0,1,6.0
10337,20.0,4,5.0
10338,99.0,20,4.95
10339,530.0,89,5.955056179775281
10340,18.0,1,18.0
10341,23.0,4,5.75
10342,27.0,14,1.9285714285714286
10343,41.0,8,5.125
10344,329.0,83,3.963855421686747
10345,78.0,11,7.090909090909091
10346,185.0,27,6.851851851851852
10347,54.0,21,2.5714285714285716
10348,25.0,12,2.0833333333333335
10349,536.0,80,6.7
10350,10.0,6,1.6666666666666667
10351,11.0,6,1.8333333333333333
10352,122.0,17,7.176470588235294
10353,21.0,5,4.2
10354,71.0,16,4.4375
10355,1.0,1,1.0
10356,1.0,1,1.0
10357,113.0,22,5.136363636363637
10358,31.0,4,7.75
10359,8.0,3,2.6666666666666665
10360,241.0,28,8.607142857142858
10361,14.0,10,1.4
10362,21.0,10,2.1
10363,31.0,4,7.75
10364,573.0,57,10.052631578947368
10365,31.0,12,2.5833333333333335
10366,21.0,5,4.2
10367,135.0,35,3.857142857142857
10368,18.0,3,6.0
10369,2.0,1,2.0
10370,4.0,2,2.0
10371,258.0,54,4.777777777777778
10372,27.0,11,2.4545454545454546
10373,81.0,16,5.0625
10374,2.0,1,2.0
10375,211.0,37,5.702702702702703
10376,23.0,15,1.5333333333333334
10377,57.0,7,8.142857142857142
10378,89.0,9,9.88888888888889
10379,19.0,5,3.8
10380,67.0,24,2.7916666666666665
10381,24.0,4,6.0
10382,182.0,30,6.066666666666666
10383,132.0,31,4.258064516129032
10384,3.0,1,3.0
10385,192.0,26,7.384615384615385
10386,530.0,75,7.066666666666666
10387,71.0,12,5.916666666666667
10388,37.0,11,3.3636363636363638
10389,235.0,42,5.595238095238095
10390,50.0,14,3.5714285714285716
10391,71.0,23,3.0869565217391304
10392,4.0,2,2.0
10393,31.0,13,2.3846153846153846
10394,57.0,28,2.0357142857142856
10395,509.0,47,10.829787234042554
10396,14.0,8,1.75
10397,87.0,28,3.107142857142857
10398,450.0,33,13.636363636363637
10399,203.0,29,7.0
10400,15.0,6,2.5
10401,18.0,9,2.0
10402,188.0,31,6.064516129032258
10403,300.0,50,6.0
10404,15.0,6,2.5
10405,26.0,8,3.25
10406,333.0,61,5.459016393442623
10407,124.0,37,3.3513513513513513
10408,12.0,1,12.0
10409,8.0,2,4.0
10410,10.0,5,2.0
10411,5.0,4,1.25
10412,32.0,13,2.4615384615384617
10413,1.0,1,1.0
10414,1.0,1,1.0
10415,20.0,7,2.857142857142857
10416,487.0,47,10.361702127659575
10417,4.0,3,1.3333333333333333
10418,49.0,11,4.454545454545454
10419,40.0,11,3.6363636363636362
10420,84.0,26,3.230769230769231
10421,17.0,8,2.125
10422,78.0,26,3.0
10423,15.0,8,1.875
10424,49.0,10,4.9
10425,21.0,8,2.625
10426,57.0,21,2.7142857142857144
10427,841.0,96,8.760416666666666
10428,1.0,1,1.0
10429,96.0,24,4.0
10430,612.0,72,8.5
10431,36.0,11,3.272727272727273
10432,107.0,19,5.631578947368421
10433,64.0,12,5.333333333333333
10434,24.0,9,2.6666666666666665
10435,7.0,5,1.4
10436,17.0,1,17.0
10437,25.0,12,2.0833333333333335
10438,32.0,14,2.2857142857142856
10439,5.0,1,5.0
10440,65.0,20,3.25
10441,33.0,7,4.714285714285714
10442,44.0,26,1.6923076923076923
10443,26.0,5,5.2
10444,82.0,38,2.1578947368421053
10445,133.0,28,4.75
10446,79.0,20,3.95
10447,54.0,20,2.7
10448,14.0,6,2.3333333333333335
10449,1.0,1,1.0
10450,580.0,46,12.608695652173912
10451,312.0,59,5.288135593220339
10452,1.0,1,1.0
10453,404.0,26,15.538461538461538
10454,22.0,10,2.2
10455,20.0,7,2.857142857142857
10456,23.0,8,2.875
10457,59.0,21,2.8095238095238093
10458,6.0,3,2.0
10459,218.0,61,3.5737704918032787
10460,36.0,15,2.4
10461,171.0,46,3.717391304347826
10462,1.0,1,1.0
10463,44.0,14,3.142857142857143
10464,25.0,11,2.272727272727273
10465,11.0,5,2.2
10466,64.0,20,3.2
10467,672.0,61,11.01639344262295
10468,77.0,23,3.347826086956522
10469,44.0,11,4.0
10470,129.0,43,3.0
10472,145.0,40,3.625
10473,253.0,55,4.6
10474,81.0,31,2.6129032258064515
10475,60.0,18,3.3333333333333335
10476,797.0,58,13.741379310344827
10477,2.0,1,2.0
10478,41.0,10,4.1
10479,19.0,4,4.75
10480,97.0,21,4.619047619047619
10481,11.0,4,2.75
10482,198.0,23,8.608695652173912
10483,3.0,2,1.5
10484,335.0,52,6.4423076923076925
10485,143.0,26,5.5
10486,305.0,36,8.472222222222221
10487,17.0,9,1.8888888888888888
10488,20.0,8,2.5
10489,19.0,7,2.7142857142857144
10490,2.0,2,1.0
10491,49.0,10,4.9
10492,7.0,4,1.75
10493,108.0,22,4.909090909090909
10494,4.0,1,4.0
10495,8.0,3,2.6666666666666665
10496,1.0,1,1.0
10497,23.0,9,2.5555555555555554
10498,24.0,8,3.0
10499,52.0,16,3.25
10500,31.0,12,2.5833333333333335
10501,66.0,18,3.6666666666666665
10502,102.0,26,3.923076923076923
10503,34.0,3,11.333333333333334
10504,175.0,27,6.481481481481482
10505,256.0,25,10.24
10506,9.0,5,1.8
10507,374.0,80,4.675
10508,2.0,1,2.0
10509,240.0,45,5.333333333333333
10510,9.0,4,2.25
10511,178.0,45,3.9555555555555557
10512,21.0,5,4.2
10513,55.0,28,1.9642857142857142
10514,621.0,61,10.180327868852459
10515,11.0,2,5.5
10516,623.0,100,6.23
10517,1042.0,69,15.101449275362318
10518,52.0,10,5.2
10519,46.0,19,2.4210526315789473
10521,302.0,44,6.863636363636363
10522,21.0,1,21.0
10523,3.0,2,1.5
10524,18.0,6,3.0
10525,842.0,87,9.67816091954023
10526,451.0,62,7.274193548387097
10527,14.0,5,2.8
10528,8.0,4,2.0
10529,349.0,40,8.725
10530,25.0,11,2.272727272727273
10531,30.0,19,1.5789473684210527
10532,327.0,33,9.909090909090908
10533,80.0,26,3.076923076923077
10534,29.0,8,3.625
10535,9.0,5,1.8
10536,171.0,25,6.84
10537,115.0,24,4.791666666666667
